campaign_id,dataset_id,data_family,data_type,pattern,count,element_size,data_bytes,comparator_kind,seed,scratch_mode,algorithm,selected_algorithm,best_algorithm,clock_frequency_hz,timing_iterations,sample_count,elapsed_ticks_total,ticks_per_iteration,min_ns,median_ns,mean_ns,p95_ns,max_ns,feature_extraction_ns,dispatch_only_ns,selected_sort_ns,public_api_total_ns,dispatcher_overhead_ns,dispatcher_overhead_percent,comparison_count,move_count,swap_count,bytes_moved,sorted_ok,multiset_ok,payload_ok,canary_ok,decision_reason,profile_fallback_used,sampled_pair_count,disorder_score,equal_score,equal_pair_count,direction_changes,comparison_sign_mask,regret,absolute_loss_ns,sample_preview
smoke,0,integers,int8_t,random,0,1,0,numeric,1,no_scratch,always_shell,shell,shell,10000000,5,3,60019,12003,1000050.000,1000900.000,1333650.000,2000000.000,2000000.000,nan,nan,1000900.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[]"
smoke,0,integers,int8_t,random,0,1,0,numeric,1,no_scratch,always_intro,intro,shell,10000000,4,3,60001,15000,1000050.000,2000000.000,1666683.333,2000000.000,2000000.000,nan,nan,2000000.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.998,999100.000,"[]"
smoke,0,integers,int8_t,random,0,1,0,numeric,1,no_scratch,always_merge_if_available,none,shell,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[]"
smoke,0,integers,int8_t,random,0,1,0,numeric,1,no_scratch,always_cycle_if_available,none,shell,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[]"
smoke,0,integers,int8_t,random,0,1,0,numeric,1,no_scratch,loxsort_dispatcher,none,shell,10000000,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1.000,0.000,"[]"
smoke,0,integers,int8_t,random,0,1,0,numeric,1,no_scratch,always_insertion,insertion,shell,10000000,4,3,60001,15000,1000050.000,2000000.000,1666683.333,2000000.000,2000000.000,nan,nan,2000000.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.998,999100.000,"[]"
smoke,0,integers,int8_t,random,0,1,0,numeric,1,no_scratch,oracle_best,shell,shell,10000000,5,3,60019,12003,1000050.000,1000900.000,1333650.000,2000000.000,2000000.000,nan,nan,1000900.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[]"
smoke,1,floating_point,float,sorted,33,4,132,total_order,7806831264735756413,insufficient_scratch,loxsort_dispatcher,intro,shell,10000000,1681,3,60060,35,3450.690,3605.946,3575.228,3669.048,3669.048,268.002,2000000.000,3049.238,3605.946,556.708,18.257,0,0,0,0,1,1,1,1,9,1,16,95,47,3,6,3,1.437,1097.425,"[1.84256e-17, -3.14795e-32, -1.8621e-13]"
smoke,1,floating_point,float,sorted,33,4,132,total_order,7806831264735756413,insufficient_scratch,always_insertion,insertion,shell,10000000,1215,3,60118,49,4828.434,4830.361,4954.144,5203.636,5203.636,nan,nan,4830.361,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.926,2321.840,"[1.84256e-17, -3.14795e-32, -1.8621e-13]"
smoke,1,floating_point,float,sorted,33,4,132,total_order,7806831264735756413,insufficient_scratch,always_shell,shell,shell,10000000,2448,3,60097,24,2328.289,2508.521,2458.414,2538.432,2538.432,nan,nan,2508.521,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[1.84256e-17, -3.14795e-32, -1.8621e-13]"
smoke,1,floating_point,float,sorted,33,4,132,total_order,7806831264735756413,insufficient_scratch,always_intro,intro,shell,10000000,1884,3,60037,31,3165.190,3194.099,3186.750,3200.960,3200.960,nan,nan,3194.099,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.273,685.578,"[1.84256e-17, -3.14795e-32, -1.8621e-13]"
smoke,1,floating_point,float,sorted,33,4,132,total_order,7806831264735756413,insufficient_scratch,always_merge_if_available,none,shell,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[1.84256e-17, -3.14795e-32, -1.8621e-13]"
smoke,1,floating_point,float,sorted,33,4,132,total_order,7806831264735756413,insufficient_scratch,always_cycle_if_available,none,shell,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[1.84256e-17, -3.14795e-32, -1.8621e-13]"
smoke,1,floating_point,float,sorted,33,4,132,total_order,7806831264735756413,insufficient_scratch,oracle_best,shell,shell,10000000,2448,3,60097,24,2328.289,2508.521,2458.414,2538.432,2538.432,nan,nan,2508.521,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[1.84256e-17, -3.14795e-32, -1.8621e-13]"
smoke,2,characters,raw_bytes,reverse,129,1,129,unsigned,15613662529471512825,ample_scratch,always_merge_if_available,merge,shell,10000000,439,3,60256,137,13449.664,13693.878,13729.899,14046.154,14046.154,nan,nan,13693.878,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.023,308.544,"[""\xC1"", ""\x93"", ""e""]"
smoke,2,characters,raw_bytes,reverse,129,1,129,unsigned,15613662529471512825,ample_scratch,always_cycle_if_available,none,shell,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[""\xC1"", ""\x93"", ""e""]"
smoke,2,characters,raw_bytes,reverse,129,1,129,unsigned,15613662529471512825,ample_scratch,loxsort_dispatcher,shell,shell,10000000,449,3,60200,134,13371.333,13385.333,13407.703,13466.443,13466.443,290.655,1000050.000,13192.105,13385.333,193.228,1.465,0,0,0,0,1,1,1,1,8,1,16,143,47,3,8,3,1.000,0.000,"[""\xC1"", ""\x93"", ""e""]"
smoke,2,characters,raw_bytes,reverse,129,1,129,unsigned,15613662529471512825,ample_scratch,always_insertion,insertion,shell,10000000,58,3,61197,1055,100745.000,101040.000,105854.259,115777.778,115777.778,nan,nan,101040.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,7.549,87654.667,"[""\xC1"", ""\x93"", ""e""]"
smoke,2,characters,raw_bytes,reverse,129,1,129,unsigned,15613662529471512825,ample_scratch,always_shell,shell,shell,10000000,445,3,60178,135,13068.182,13715.068,13532.118,13813.103,13813.103,nan,nan,13715.068,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.025,329.735,"[""\xC1"", ""\x93"", ""e""]"
smoke,2,characters,raw_bytes,reverse,129,1,129,unsigned,15613662529471512825,ample_scratch,always_intro,intro,shell,10000000,362,3,60471,167,16521.311,16525.410,16708.794,17079.661,17079.661,nan,nan,16525.410,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.235,3140.077,"[""\xC1"", ""\x93"", ""e""]"
smoke,2,characters,raw_bytes,reverse,129,1,129,unsigned,15613662529471512825,ample_scratch,oracle_best,shell,shell,10000000,449,3,60200,134,13371.333,13385.333,13407.703,13466.443,13466.443,290.655,1000050.000,13192.105,13385.333,193.228,1.465,0,0,0,0,1,1,1,1,8,1,16,143,47,3,8,3,1.000,0.000,"[""\xC1"", ""\x93"", ""e""]"
smoke,3,strings,char[8],nearly_sorted,513,8,4104,case_sensitive,4973749720497717621,exact_merge_scratch,always_merge_if_available,merge,intro,10000000,69,3,60836,881,88026.087,88108.696,88168.116,88369.565,88369.565,nan,nan,88108.696,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.646,34595.538,"[""timesta"", ""alpha-6"", ""log-497""]"
smoke,3,strings,char[8],nearly_sorted,513,8,4104,case_sensitive,4973749720497717621,exact_merge_scratch,always_cycle_if_available,none,intro,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[""timesta"", ""alpha-6"", ""log-497""]"
smoke,3,strings,char[8],nearly_sorted,513,8,4104,case_sensitive,4973749720497717621,exact_merge_scratch,loxsort_dispatcher,intro,intro,10000000,110,3,61036,554,53434.211,56191.667,55525.292,56950.000,56950.000,308.848,2000000.000,58585.714,56191.667,-2394.048,-4.086,0,0,0,0,1,1,1,1,11,1,16,127,15,1,7,3,1.050,2678.509,"[""timesta"", ""alpha-6"", ""log-497""]"
smoke,3,strings,char[8],nearly_sorted,513,8,4104,case_sensitive,4973749720497717621,exact_merge_scratch,always_insertion,insertion,intro,10000000,6,3,73047,12174,1166550.000,1200150.000,1217450.000,1285650.000,1285650.000,nan,nan,1200150.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,22.427,1146636.842,"[""timesta"", ""alpha-6"", ""log-497""]"
smoke,3,strings,char[8],nearly_sorted,513,8,4104,case_sensitive,4973749720497717621,exact_merge_scratch,always_shell,shell,intro,10000000,77,3,60898,790,76996.154,77696.154,79134.769,82712.000,82712.000,nan,nan,77696.154,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.452,24182.996,"[""timesta"", ""alpha-6"", ""log-497""]"
smoke,3,strings,char[8],nearly_sorted,513,8,4104,case_sensitive,4973749720497717621,exact_merge_scratch,always_intro,intro,intro,10000000,110,3,60962,554,53510.526,53513.158,55569.659,59685.294,59685.294,nan,nan,53513.158,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[""timesta"", ""alpha-6"", ""log-497""]"
smoke,3,strings,char[8],nearly_sorted,513,8,4104,case_sensitive,4973749720497717621,exact_merge_scratch,oracle_best,intro,intro,10000000,110,3,61036,554,53434.211,56191.667,55525.292,56950.000,56950.000,308.848,2000000.000,58585.714,56191.667,-2394.048,-4.086,0,0,0,0,1,1,1,1,11,1,16,127,15,1,7,3,1.000,0.000,"[""timesta"", ""alpha-6"", ""log-497""]"
smoke,4,records,sensor_record,few_unique_2,1,8,8,id,12780580985233474033,no_scratch,always_shell,shell,shell,10000000,5,3,60002,12000,666733.333,2000000.000,1555577.778,2000000.000,2000000.000,nan,nan,2000000.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[{key=0, idx=0}]"
smoke,4,records,sensor_record,few_unique_2,1,8,8,id,12780580985233474033,no_scratch,always_intro,intro,shell,10000000,3,3,60000,20000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,nan,nan,2000000.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[{key=0, idx=0}]"
smoke,4,records,sensor_record,few_unique_2,1,8,8,id,12780580985233474033,no_scratch,always_merge_if_available,none,shell,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[{key=0, idx=0}]"
smoke,4,records,sensor_record,few_unique_2,1,8,8,id,12780580985233474033,no_scratch,always_cycle_if_available,none,shell,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[{key=0, idx=0}]"
smoke,4,records,sensor_record,few_unique_2,1,8,8,id,12780580985233474033,no_scratch,loxsort_dispatcher,none,shell,10000000,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1.000,0.000,"[{key=0, idx=0}]"
smoke,4,records,sensor_record,few_unique_2,1,8,8,id,12780580985233474033,no_scratch,always_insertion,insertion,shell,10000000,5,3,60002,12000,666733.333,2000000.000,1555577.778,2000000.000,2000000.000,nan,nan,2000000.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[{key=0, idx=0}]"
smoke,4,records,sensor_record,few_unique_2,1,8,8,id,12780580985233474033,no_scratch,oracle_best,shell,shell,10000000,5,3,60002,12000,666733.333,2000000.000,1555577.778,2000000.000,2000000.000,nan,nan,2000000.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[{key=0, idx=0}]"
smoke,5,timestamps,uint32_t ticks,few_unique_8,47,4,188,timestamp,2140668176259678829,insufficient_scratch,always_shell,shell,intro,10000000,832,3,60081,72,7147.143,7227.076,7221.709,7290.909,7290.909,nan,nan,7227.076,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.153,958.638,"[5, 6, 4]"
smoke,5,timestamps,uint32_t ticks,few_unique_8,47,4,188,timestamp,2140668176259678829,insufficient_scratch,always_intro,intro,intro,10000000,953,3,60142,63,6240.810,6268.438,6311.843,6426.282,6426.282,nan,nan,6268.438,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[5, 6, 4]"
smoke,5,timestamps,uint32_t ticks,few_unique_8,47,4,188,timestamp,2140668176259678829,insufficient_scratch,always_merge_if_available,none,intro,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[5, 6, 4]"
smoke,5,timestamps,uint32_t ticks,few_unique_8,47,4,188,timestamp,2140668176259678829,insufficient_scratch,always_cycle_if_available,none,intro,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[5, 6, 4]"
smoke,5,timestamps,uint32_t ticks,few_unique_8,47,4,188,timestamp,2140668176259678829,insufficient_scratch,loxsort_dispatcher,intro,intro,10000000,921,3,60108,65,6441.158,6543.464,6527.001,6596.382,6596.382,430.450,2000000.000,5787.861,6543.464,755.603,13.055,0,0,0,0,1,1,1,1,9,1,16,111,31,2,7,3,1.044,275.027,"[5, 6, 4]"
smoke,5,timestamps,uint32_t ticks,few_unique_8,47,4,188,timestamp,2140668176259678829,insufficient_scratch,always_insertion,insertion,intro,10000000,336,3,60129,178,17732.743,17754.867,17898.294,18207.273,18207.273,nan,nan,17754.867,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,2.832,11486.430,"[5, 6, 4]"
smoke,5,timestamps,uint32_t ticks,few_unique_8,47,4,188,timestamp,2140668176259678829,insufficient_scratch,oracle_best,intro,intro,10000000,953,3,60142,63,6240.810,6268.438,6311.843,6426.282,6426.282,nan,nan,6268.438,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[5, 6, 4]"
smoke,6,records,packet_record,organ_pipe,2,16,32,timestamp,7062109359217508427,ample_scratch,always_merge_if_available,merge,shell,10000000,4,3,60003,15000,1000150.000,2000000.000,1666716.667,2000000.000,2000000.000,nan,nan,2000000.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,3.000,1333266.667,"[{key=0, idx=0}, {key=0, idx=0}]"
smoke,6,records,packet_record,organ_pipe,2,16,32,timestamp,7062109359217508427,ample_scratch,always_cycle_if_available,none,shell,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[{key=0, idx=0}, {key=0, idx=0}]"
smoke,6,records,packet_record,organ_pipe,2,16,32,timestamp,7062109359217508427,ample_scratch,loxsort_dispatcher,insertion,shell,10000000,7,3,60005,8572,400100.000,2000000.000,1466700.000,2000000.000,2000000.000,2000000.000,2000000.000,1000050.000,2000000.000,999950.000,99.990,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,3.000,1333266.667,"[{key=0, idx=0}, {key=0, idx=0}]"
smoke,6,records,packet_record,organ_pipe,2,16,32,timestamp,7062109359217508427,ample_scratch,always_insertion,insertion,shell,10000000,6,3,60003,10000,666733.333,1000050.000,1222261.111,2000000.000,2000000.000,nan,nan,1000050.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.500,333316.667,"[{key=0, idx=0}, {key=0, idx=0}]"
smoke,6,records,packet_record,organ_pipe,2,16,32,timestamp,7062109359217508427,ample_scratch,always_shell,shell,shell,10000000,10,3,60008,6000,500100.000,666733.333,611188.889,666733.333,666733.333,nan,nan,666733.333,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[{key=0, idx=0}, {key=0, idx=0}]"
smoke,6,records,packet_record,organ_pipe,2,16,32,timestamp,7062109359217508427,ample_scratch,always_intro,intro,shell,10000000,9,3,60006,6667,500075.000,666733.333,722286.111,1000050.000,1000050.000,nan,nan,666733.333,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[{key=0, idx=0}, {key=0, idx=0}]"
smoke,6,records,packet_record,organ_pipe,2,16,32,timestamp,7062109359217508427,ample_scratch,oracle_best,shell,shell,10000000,10,3,60008,6000,500100.000,666733.333,611188.889,666733.333,666733.333,nan,nan,666733.333,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[{key=0, idx=0}, {key=0, idx=0}]"
smoke,7,strings,char[16],stagger,3,16,48,case_insensitive,11983550542175338025,ample_scratch,loxsort_dispatcher,insertion,insertion,10000000,87,3,60088,690,41770.833,80100.000,88273.611,142950.000,142950.000,2000000.000,2000000.000,666733.333,80100.000,-586633.333,-87.986,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1.000,0.000,"[""log-11983550542"", """", """"]"
smoke,7,strings,char[16],stagger,3,16,48,case_insensitive,11983550542175338025,ample_scratch,always_insertion,insertion,insertion,10000000,6,3,60003,10000,500075.000,2000000.000,1500025.000,2000000.000,2000000.000,nan,nan,2000000.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,24.969,1919900.000,"[""log-11983550542"", """", """"]"
smoke,7,strings,char[16],stagger,3,16,48,case_insensitive,11983550542175338025,ample_scratch,always_shell,shell,insertion,10000000,8,3,60006,7500,500100.000,666733.333,1055611.111,2000000.000,2000000.000,nan,nan,666733.333,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,8.324,586633.333,"[""log-11983550542"", """", """"]"
smoke,7,strings,char[16],stagger,3,16,48,case_insensitive,11983550542175338025,ample_scratch,always_intro,intro,insertion,10000000,8,3,60005,7500,400080.000,1000050.000,1133376.667,2000000.000,2000000.000,nan,nan,1000050.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,12.485,919950.000,"[""log-11983550542"", """", """"]"
smoke,7,strings,char[16],stagger,3,16,48,case_insensitive,11983550542175338025,ample_scratch,always_merge_if_available,merge,insertion,10000000,33,3,60032,1819,100105.000,181909.091,427354.697,1000050.000,1000050.000,nan,nan,181909.091,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,2.271,101809.091,"[""log-11983550542"", """", """"]"
smoke,7,strings,char[16],stagger,3,16,48,case_insensitive,11983550542175338025,ample_scratch,always_cycle_if_available,none,insertion,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[""log-11983550542"", """", """"]"
smoke,7,strings,char[16],stagger,3,16,48,case_insensitive,11983550542175338025,ample_scratch,oracle_best,insertion,insertion,10000000,87,3,60088,690,41770.833,80100.000,88273.611,142950.000,142950.000,2000000.000,2000000.000,666733.333,80100.000,-586633.333,-87.986,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1.000,0.000,"[""log-11983550542"", """", """"]"
smoke,8,integers,uint8_t,plateau,48,1,48,unsigned,14019601643355240809,exact_merge_scratch,loxsort_dispatcher,insertion,intro,10000000,341,3,60259,176,17154.701,17747.788,17680.109,18137.838,18137.838,416.708,1000050.000,15703.125,17747.788,2044.663,13.021,0,0,0,0,1,1,1,1,2,1,16,0,255,16,0,0,7.680,15436.818,"[12, 12, 12]"
smoke,8,integers,uint8_t,plateau,48,1,48,unsigned,14019601643355240809,exact_merge_scratch,always_insertion,insertion,intro,10000000,358,3,60372,168,16240.323,16760.833,16883.719,17650.000,17650.000,nan,nan,16760.833,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,7.253,14449.863,"[12, 12, 12]"
smoke,8,integers,uint8_t,plateau,48,1,48,unsigned,14019601643355240809,exact_merge_scratch,always_shell,shell,intro,10000000,1457,3,60093,41,3980.318,3983.698,4135.382,4442.129,4442.129,nan,nan,3983.698,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.724,1672.728,"[12, 12, 12]"
smoke,8,integers,uint8_t,plateau,48,1,48,unsigned,14019601643355240809,exact_merge_scratch,always_intro,intro,intro,10000000,2641,3,60033,22,2153.606,2310.970,2276.726,2365.603,2365.603,nan,nan,2310.970,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[12, 12, 12]"
smoke,8,integers,uint8_t,plateau,48,1,48,unsigned,14019601643355240809,exact_merge_scratch,always_merge_if_available,merge,intro,10000000,1301,3,60127,46,4576.484,4596.560,4622.162,4693.443,4693.443,nan,nan,4596.560,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.989,2285.590,"[12, 12, 12]"
smoke,8,integers,uint8_t,plateau,48,1,48,unsigned,14019601643355240809,exact_merge_scratch,always_cycle_if_available,none,intro,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[12, 12, 12]"
smoke,8,integers,uint8_t,plateau,48,1,48,unsigned,14019601643355240809,exact_merge_scratch,oracle_best,intro,intro,10000000,2641,3,60033,22,2153.606,2310.970,2276.726,2365.603,2365.603,nan,nan,2310.970,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[12, 12, 12]"
smoke,9,records,log_record,descending_blocks_4,255,24,6120,priority,7707773957048335826,insufficient_scratch,always_intro,intro,insertion,10000000,36,3,62807,1744,172458.333,174866.667,174463.889,176066.667,176066.667,nan,nan,174866.667,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,15.923,163884.699,"[{key=1, idx=15605528932144774638}, {key=2, idx=2816022119691119401}, {key=3, idx=2854415327811902345}]"
smoke,9,records,log_record,descending_blocks_4,255,24,6120,priority,7707773957048335826,insufficient_scratch,always_merge_if_available,none,insertion,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[{key=1, idx=15605528932144774638}, {key=2, idx=2816022119691119401}, {key=3, idx=2854415327811902345}]"
smoke,9,records,log_record,descending_blocks_4,255,24,6120,priority,7707773957048335826,insufficient_scratch,always_cycle_if_available,none,insertion,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[{key=1, idx=15605528932144774638}, {key=2, idx=2816022119691119401}, {key=3, idx=2854415327811902345}]"
smoke,9,records,log_record,descending_blocks_4,255,24,6120,priority,7707773957048335826,insufficient_scratch,loxsort_dispatcher,shell,insertion,10000000,191,3,60417,316,31060.000,31814.286,31637.989,32039.683,32039.683,407.539,1000050.000,30772.308,31814.286,1041.978,3.386,0,0,0,0,1,1,1,1,8,1,16,0,0,0,0,1,2.897,20832.319,"[{key=1, idx=15605528932144774638}, {key=2, idx=2816022119691119401}, {key=3, idx=2854415327811902345}]"
smoke,9,records,log_record,descending_blocks_4,255,24,6120,priority,7707773957048335826,insufficient_scratch,always_insertion,insertion,insertion,10000000,541,3,60233,111,10906.522,10981.967,11140.607,11533.333,11533.333,nan,nan,10981.967,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[{key=1, idx=15605528932144774638}, {key=2, idx=2816022119691119401}, {key=3, idx=2854415327811902345}]"
smoke,9,records,log_record,descending_blocks_4,255,24,6120,priority,7707773957048335826,insufficient_scratch,always_shell,shell,insertion,10000000,202,3,60376,298,28594.286,29991.045,29921.264,31178.462,31178.462,nan,nan,29991.045,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,2.731,19009.078,"[{key=1, idx=15605528932144774638}, {key=2, idx=2816022119691119401}, {key=3, idx=2854415327811902345}]"
smoke,9,records,log_record,descending_blocks_4,255,24,6120,priority,7707773957048335826,insufficient_scratch,oracle_best,insertion,insertion,10000000,541,3,60233,111,10906.522,10981.967,11140.607,11533.333,11533.333,nan,nan,10981.967,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[{key=1, idx=15605528932144774638}, {key=2, idx=2816022119691119401}, {key=3, idx=2854415327811902345}]"
smoke,10,strings,char[32],reverse_first_half,4,32,128,case_sensitive,12629215140006165424,exact_merge_scratch,always_cycle_if_available,none,merge,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[""dev-e40d7bb0"", ""uuid-00000000-0002"", ""uuid-00000000-0003""]"
smoke,10,strings,char[32],reverse_first_half,4,32,128,case_sensitive,12629215140006165424,exact_merge_scratch,loxsort_dispatcher,insertion,merge,10000000,40552,3,60001,1,143.359,144.321,148.212,156.957,156.957,333450.000,2000000.000,133426.667,144.321,-133282.346,-99.892,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1.172,21.161,"[""dev-e40d7bb0"", ""uuid-00000000-0002"", ""uuid-00000000-0003""]"
smoke,10,strings,char[32],reverse_first_half,4,32,128,case_sensitive,12629215140006165424,exact_merge_scratch,always_insertion,insertion,merge,10000000,2744,3,63480,23,866.864,100100.000,67022.288,100100.000,100100.000,nan,nan,100100.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,812.762,99976.840,"[""dev-e40d7bb0"", ""uuid-00000000-0002"", ""uuid-00000000-0003""]"
smoke,10,strings,char[32],reverse_first_half,4,32,128,case_sensitive,12629215140006165424,exact_merge_scratch,always_shell,shell,merge,10000000,46712,3,60000,1,124.100,130.668,128.524,130.804,130.804,nan,nan,130.668,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.061,7.507,"[""dev-e40d7bb0"", ""uuid-00000000-0002"", ""uuid-00000000-0003""]"
