campaign_id,dataset_id,data_family,data_type,pattern,count,element_size,data_bytes,comparator_kind,seed,scratch_mode,algorithm,selected_algorithm,best_algorithm,clock_frequency_hz,timing_iterations,sample_count,elapsed_ticks_total,ticks_per_iteration,min_ns,median_ns,mean_ns,p95_ns,max_ns,feature_extraction_ns,dispatch_only_ns,selected_sort_ns,public_api_total_ns,dispatcher_overhead_ns,dispatcher_overhead_percent,comparison_count,move_count,swap_count,bytes_moved,sorted_ok,multiset_ok,payload_ok,canary_ok,decision_reason,profile_fallback_used,sampled_pair_count,disorder_score,equal_score,equal_pair_count,direction_changes,comparison_sign_mask,regret,absolute_loss_ns,sample_preview
smoke,0,integers,int8_t,random,0,1,0,numeric,1,no_scratch,always_shell,shell,intro,10000000,16,3,60174,3760,200090.000,666733.333,512974.444,672100.000,672100.000,nan,nan,666733.333,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,3.332,466643.333,"[]"
smoke,0,integers,int8_t,random,0,1,0,numeric,1,no_scratch,always_intro,intro,intro,10000000,35,3,60032,1715,83429.167,200090.000,761173.056,2000000.000,2000000.000,nan,nan,200090.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[]"
smoke,0,integers,int8_t,random,0,1,0,numeric,1,no_scratch,always_merge_if_available,none,intro,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[]"
smoke,0,integers,int8_t,random,0,1,0,numeric,1,no_scratch,always_cycle_if_available,none,intro,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[]"
smoke,0,integers,int8_t,random,0,1,0,numeric,1,no_scratch,loxsort_dispatcher,none,intro,10000000,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1.000,0.000,"[]"
smoke,0,integers,int8_t,random,0,1,0,numeric,1,no_scratch,always_insertion,insertion,intro,10000000,13,3,60010,4616,333416.667,333416.667,888944.444,2000000.000,2000000.000,nan,nan,333416.667,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.666,133326.667,"[]"
smoke,0,integers,int8_t,random,0,1,0,numeric,1,no_scratch,oracle_best,intro,intro,10000000,35,3,60032,1715,83429.167,200090.000,761173.056,2000000.000,2000000.000,nan,nan,200090.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[]"
smoke,1,floating_point,float,sorted,33,4,132,total_order,7806831264735756413,insufficient_scratch,loxsort_dispatcher,intro,shell,10000000,376,3,60175,160,15748.031,15770.866,16010.671,16513.115,16513.115,1143.265,500225.000,14631.387,15770.866,1139.479,7.788,0,0,0,0,1,1,1,1,9,0,16,95,47,3,6,3,1.191,2533.366,"[1.84256e-17, -3.14795e-32, -1.8621e-13]"
smoke,1,floating_point,float,sorted,33,4,132,total_order,7806831264735756413,insufficient_scratch,always_insertion,insertion,shell,10000000,239,3,60381,252,24613.415,24748.148,25292.451,26515.789,26515.789,nan,nan,24748.148,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.870,11510.648,"[1.84256e-17, -3.14795e-32, -1.8621e-13]"
smoke,1,floating_point,float,sorted,33,4,132,total_order,7806831264735756413,insufficient_scratch,always_shell,shell,shell,10000000,457,3,60212,131,12590.566,13237.500,13192.004,13747.945,13747.945,nan,nan,13237.500,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[1.84256e-17, -3.14795e-32, -1.8621e-13]"
smoke,1,floating_point,float,sorted,33,4,132,total_order,7806831264735756413,insufficient_scratch,always_intro,intro,shell,10000000,399,3,60124,150,15065.414,15069.173,15068.672,15071.429,15071.429,nan,nan,15069.173,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.138,1831.673,"[1.84256e-17, -3.14795e-32, -1.8621e-13]"
smoke,1,floating_point,float,sorted,33,4,132,total_order,7806831264735756413,insufficient_scratch,always_merge_if_available,none,shell,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[1.84256e-17, -3.14795e-32, -1.8621e-13]"
smoke,1,floating_point,float,sorted,33,4,132,total_order,7806831264735756413,insufficient_scratch,always_cycle_if_available,none,shell,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[1.84256e-17, -3.14795e-32, -1.8621e-13]"
smoke,1,floating_point,float,sorted,33,4,132,total_order,7806831264735756413,insufficient_scratch,oracle_best,shell,shell,10000000,457,3,60212,131,12590.566,13237.500,13192.004,13747.945,13747.945,nan,nan,13237.500,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[1.84256e-17, -3.14795e-32, -1.8621e-13]"
smoke,2,characters,raw_bytes,reverse,129,1,129,unsigned,15613662529471512825,ample_scratch,always_merge_if_available,merge,merge,10000000,132,3,60670,459,44535.556,46229.545,45982.165,47181.395,47181.395,nan,nan,46229.545,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[""\xC1"", ""\x93"", ""e""]"
smoke,2,characters,raw_bytes,reverse,129,1,129,unsigned,15613662529471512825,ample_scratch,always_cycle_if_available,none,merge,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[""\xC1"", ""\x93"", ""e""]"
smoke,2,characters,raw_bytes,reverse,129,1,129,unsigned,15613662529471512825,ample_scratch,loxsort_dispatcher,shell,merge,10000000,105,3,60962,580,55666.667,57000.000,58163.636,61824.242,61824.242,882.223,400080.000,58625.714,57000.000,-1625.714,-2.773,0,0,0,0,1,1,1,1,8,0,16,143,47,3,8,3,1.233,10770.455,"[""\xC1"", ""\x93"", ""e""]"
smoke,2,characters,raw_bytes,reverse,129,1,129,unsigned,15613662529471512825,ample_scratch,always_insertion,insertion,merge,10000000,15,3,71661,4777,471720.000,475720.000,477740.000,485780.000,485780.000,nan,nan,475720.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,10.290,429490.455,"[""\xC1"", ""\x93"", ""e""]"
smoke,2,characters,raw_bytes,reverse,129,1,129,unsigned,15613662529471512825,ample_scratch,always_shell,shell,merge,10000000,109,3,60995,559,53684.211,55825.000,56024.975,58565.714,58565.714,nan,nan,55825.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.208,9595.455,"[""\xC1"", ""\x93"", ""e""]"
smoke,2,characters,raw_bytes,reverse,129,1,129,unsigned,15613662529471512825,ample_scratch,always_intro,intro,merge,10000000,87,3,61331,704,69855.172,70610.345,70495.402,71020.690,71020.690,nan,nan,70610.345,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.527,24380.799,"[""\xC1"", ""\x93"", ""e""]"
smoke,2,characters,raw_bytes,reverse,129,1,129,unsigned,15613662529471512825,ample_scratch,oracle_best,merge,merge,10000000,132,3,60670,459,44535.556,46229.545,45982.165,47181.395,47181.395,nan,nan,46229.545,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[""\xC1"", ""\x93"", ""e""]"
smoke,3,strings,char[8],nearly_sorted,513,8,4104,case_sensitive,4973749720497717621,exact_merge_scratch,always_merge_if_available,merge,intro,10000000,18,3,63223,3512,338950.000,339050.000,351238.889,375716.667,375716.667,nan,nan,339050.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.478,109594.444,"[""timesta"", ""alpha-6"", ""log-497""]"
smoke,3,strings,char[8],nearly_sorted,513,8,4104,case_sensitive,4973749720497717621,exact_merge_scratch,always_cycle_if_available,none,intro,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[""timesta"", ""alpha-6"", ""log-497""]"
smoke,3,strings,char[8],nearly_sorted,513,8,4104,case_sensitive,4973749720497717621,exact_merge_scratch,loxsort_dispatcher,intro,intro,10000000,27,3,62417,2311,229122.222,229455.556,231174.074,234944.444,234944.444,1090.949,250087.500,227744.444,229455.556,1711.111,0.751,0,0,0,0,1,1,1,1,11,0,16,127,15,1,7,3,1.000,0.000,"[""timesta"", ""alpha-6"", ""log-497""]"
smoke,3,strings,char[8],nearly_sorted,513,8,4104,case_sensitive,4973749720497717621,exact_merge_scratch,always_insertion,insertion,intro,10000000,3,3,166755,55585,5454700.000,5472200.000,5558500.000,5748600.000,5748600.000,nan,nan,5472200.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,23.849,5242744.444,"[""timesta"", ""alpha-6"", ""log-497""]"
smoke,3,strings,char[8],nearly_sorted,513,8,4104,case_sensitive,4973749720497717621,exact_merge_scratch,always_shell,shell,intro,10000000,17,3,66020,3883,379083.333,384000.000,389261.111,404700.000,404700.000,nan,nan,384000.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.674,154544.444,"[""timesta"", ""alpha-6"", ""log-497""]"
smoke,3,strings,char[8],nearly_sorted,513,8,4104,case_sensitive,4973749720497717621,exact_merge_scratch,always_intro,intro,intro,10000000,27,3,63300,2344,227655.556,232933.333,234444.444,242744.444,242744.444,nan,nan,232933.333,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.015,3477.778,"[""timesta"", ""alpha-6"", ""log-497""]"
smoke,3,strings,char[8],nearly_sorted,513,8,4104,case_sensitive,4973749720497717621,exact_merge_scratch,oracle_best,intro,intro,10000000,27,3,62417,2311,229122.222,229455.556,231174.074,234944.444,234944.444,1090.949,250087.500,227744.444,229455.556,1711.111,0.751,0,0,0,0,1,1,1,1,11,0,16,127,15,1,7,3,1.000,0.000,"[""timesta"", ""alpha-6"", ""log-497""]"
smoke,4,records,sensor_record,few_unique_2,1,8,8,id,12780580985233474033,no_scratch,always_shell,shell,intro,10000000,15,3,60015,4001,285800.000,285842.857,857214.286,2000000.000,2000000.000,nan,nan,285842.857,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.286,63531.746,"[{key=0, idx=0}]"
smoke,4,records,sensor_record,few_unique_2,1,8,8,id,12780580985233474033,no_scratch,always_intro,intro,intro,10000000,29,3,60026,2069,142950.000,222311.111,232892.593,333416.667,333416.667,nan,nan,222311.111,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[{key=0, idx=0}]"
smoke,4,records,sensor_record,few_unique_2,1,8,8,id,12780580985233474033,no_scratch,always_merge_if_available,none,intro,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[{key=0, idx=0}]"
smoke,4,records,sensor_record,few_unique_2,1,8,8,id,12780580985233474033,no_scratch,always_cycle_if_available,none,intro,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[{key=0, idx=0}]"
smoke,4,records,sensor_record,few_unique_2,1,8,8,id,12780580985233474033,no_scratch,loxsort_dispatcher,none,intro,10000000,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1.000,0.000,"[{key=0, idx=0}]"
smoke,4,records,sensor_record,few_unique_2,1,8,8,id,12780580985233474033,no_scratch,always_insertion,insertion,intro,10000000,15,3,60012,4000,285800.000,285800.000,857200.000,2000000.000,2000000.000,nan,nan,285800.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.286,63488.889,"[{key=0, idx=0}]"
smoke,4,records,sensor_record,few_unique_2,1,8,8,id,12780580985233474033,no_scratch,oracle_best,intro,intro,10000000,29,3,60026,2069,142950.000,222311.111,232892.593,333416.667,333416.667,nan,nan,222311.111,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[{key=0, idx=0}]"
smoke,5,timestamps,uint32_t ticks,few_unique_8,47,4,188,timestamp,2140668176259678829,insufficient_scratch,always_shell,shell,intro,10000000,219,3,60590,276,25796.154,28126.389,27741.331,29301.449,29301.449,nan,nan,28126.389,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.035,952.065,"[5, 6, 4]"
smoke,5,timestamps,uint32_t ticks,few_unique_8,47,4,188,timestamp,2140668176259678829,insufficient_scratch,always_intro,intro,intro,10000000,224,3,60205,268,25975.325,27174.324,26892.349,27527.397,27527.397,nan,nan,27174.324,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[5, 6, 4]"
smoke,5,timestamps,uint32_t ticks,few_unique_8,47,4,188,timestamp,2140668176259678829,insufficient_scratch,always_merge_if_available,none,intro,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[5, 6, 4]"
smoke,5,timestamps,uint32_t ticks,few_unique_8,47,4,188,timestamp,2140668176259678829,insufficient_scratch,always_cycle_if_available,none,intro,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[5, 6, 4]"
smoke,5,timestamps,uint32_t ticks,few_unique_8,47,4,188,timestamp,2140668176259678829,insufficient_scratch,loxsort_dispatcher,intro,intro,10000000,208,3,60361,290,28747.143,28751.429,29025.014,29576.471,29576.471,1928.737,666733.333,27070.270,28751.429,1681.158,6.210,0,0,0,0,1,1,1,1,9,0,16,111,31,2,7,3,1.058,1577.104,"[5, 6, 4]"
smoke,5,timestamps,uint32_t ticks,few_unique_8,47,4,188,timestamp,2140668176259678829,insufficient_scratch,always_insertion,insertion,intro,10000000,67,3,61586,919,91543.478,92000.000,91925.099,92231.818,92231.818,nan,nan,92000.000,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,3.386,64825.676,"[5, 6, 4]"
smoke,5,timestamps,uint32_t ticks,few_unique_8,47,4,188,timestamp,2140668176259678829,insufficient_scratch,oracle_best,intro,intro,10000000,224,3,60205,268,25975.325,27174.324,26892.349,27527.397,27527.397,nan,nan,27174.324,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[5, 6, 4]"
smoke,6,records,packet_record,organ_pipe,2,16,32,timestamp,7062109359217508427,ample_scratch,always_merge_if_available,merge,insertion,10000000,25061,3,60040,2,232.895,236.798,239.779,249.645,249.645,nan,nan,236.798,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.496,78.558,"[{key=0, idx=0}, {key=0, idx=0}]"
smoke,6,records,packet_record,organ_pipe,2,16,32,timestamp,7062109359217508427,ample_scratch,always_cycle_if_available,none,insertion,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[{key=0, idx=0}, {key=0, idx=0}]"
smoke,6,records,packet_record,organ_pipe,2,16,32,timestamp,7062109359217508427,ample_scratch,loxsort_dispatcher,insertion,insertion,10000000,10987,3,60120,5,531.517,554.939,547.410,555.773,555.773,184.716,400140.000,166.459,554.939,388.480,233.380,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,3.507,396.699,"[{key=0, idx=0}, {key=0, idx=0}]"
smoke,6,records,packet_record,organ_pipe,2,16,32,timestamp,7062109359217508427,ample_scratch,always_insertion,insertion,insertion,10000000,37925,3,60001,1,158.136,158.240,158.210,158.253,158.253,nan,nan,158.240,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[{key=0, idx=0}, {key=0, idx=0}]"
smoke,6,records,packet_record,organ_pipe,2,16,32,timestamp,7062109359217508427,ample_scratch,always_shell,shell,insertion,10000000,20104,3,60003,2,296.516,299.416,298.469,299.476,299.476,nan,nan,299.416,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.892,141.176,"[{key=0, idx=0}, {key=0, idx=0}]"
smoke,6,records,packet_record,organ_pipe,2,16,32,timestamp,7062109359217508427,ample_scratch,always_intro,intro,insertion,10000000,33118,3,60000,1,177.873,180.034,181.231,185.787,185.787,nan,nan,180.034,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.138,21.794,"[{key=0, idx=0}, {key=0, idx=0}]"
smoke,6,records,packet_record,organ_pipe,2,16,32,timestamp,7062109359217508427,ample_scratch,oracle_best,insertion,insertion,10000000,10987,3,60120,5,531.517,554.939,547.410,555.773,555.773,184.716,400140.000,166.459,554.939,388.480,233.380,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.000,0.000,"[{key=0, idx=0}, {key=0, idx=0}]"
smoke,7,strings,char[16],stagger,3,16,48,case_insensitive,11983550542175338025,ample_scratch,loxsort_dispatcher,insertion,insertion,10000000,7802,3,60009,7,753.977,773.627,769.313,780.336,780.336,197.609,333416.667,327.439,773.627,446.188,136.266,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2.512,465.635,"[""log-11983550542"", """", """"]"
smoke,7,strings,char[16],stagger,3,16,48,case_insensitive,11983550542175338025,ample_scratch,always_insertion,insertion,insertion,10000000,19028,3,60003,3,305.437,307.992,315.858,334.146,334.146,nan,nan,307.992,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[""log-11983550542"", """", """"]"
smoke,7,strings,char[16],stagger,3,16,48,case_insensitive,11983550542175338025,ample_scratch,always_shell,shell,insertion,10000000,13479,3,60002,4,432.850,445.038,445.394,458.295,458.295,nan,nan,445.038,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.445,137.046,"[""log-11983550542"", """", """"]"
smoke,7,strings,char[16],stagger,3,16,48,case_insensitive,11983550542175338025,ample_scratch,always_intro,intro,insertion,10000000,17954,3,60006,3,326.137,335.396,334.341,341.489,341.489,nan,nan,335.396,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.089,27.404,"[""log-11983550542"", """", """"]"
smoke,7,strings,char[16],stagger,3,16,48,case_insensitive,11983550542175338025,ample_scratch,always_merge_if_available,merge,insertion,10000000,17242,3,60006,3,336.637,352.414,348.223,355.619,355.619,nan,nan,352.414,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.144,44.422,"[""log-11983550542"", """", """"]"
smoke,7,strings,char[16],stagger,3,16,48,case_insensitive,11983550542175338025,ample_scratch,always_cycle_if_available,none,insertion,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[""log-11983550542"", """", """"]"
smoke,7,strings,char[16],stagger,3,16,48,case_insensitive,11983550542175338025,ample_scratch,oracle_best,insertion,insertion,10000000,7802,3,60009,7,753.977,773.627,769.313,780.336,780.336,197.609,333416.667,327.439,773.627,446.188,136.266,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.000,0.000,"[""log-11983550542"", """", """"]"
smoke,8,integers,uint8_t,plateau,48,1,48,unsigned,14019601643355240809,exact_merge_scratch,loxsort_dispatcher,insertion,intro,10000000,79,3,61022,772,74662.963,78519.231,77276.116,78646.154,78646.154,1764.550,666733.333,72767.857,78519.231,5751.374,7.904,0,0,0,0,1,1,1,1,2,0,16,0,255,16,0,0,7.530,68092.147,"[12, 12, 12]"
smoke,8,integers,uint8_t,plateau,48,1,48,unsigned,14019601643355240809,exact_merge_scratch,always_insertion,insertion,intro,10000000,83,3,61456,740,72810.714,72885.714,74072.884,76522.222,76522.222,nan,nan,72885.714,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,6.990,62458.631,"[12, 12, 12]"
smoke,8,integers,uint8_t,plateau,48,1,48,unsigned,14019601643355240809,exact_merge_scratch,always_shell,shell,intro,10000000,320,3,60457,188,18582.407,18817.757,18896.245,19288.571,19288.571,nan,nan,18817.757,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.805,8390.674,"[12, 12, 12]"
smoke,8,integers,uint8_t,plateau,48,1,48,unsigned,14019601643355240809,exact_merge_scratch,always_intro,intro,intro,10000000,579,3,60079,103,9666.184,10427.083,10410.719,11138.889,11138.889,nan,nan,10427.083,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[12, 12, 12]"
smoke,8,integers,uint8_t,plateau,48,1,48,unsigned,14019601643355240809,exact_merge_scratch,always_merge_if_available,merge,intro,10000000,309,3,60299,195,19213.333,19247.115,19522.816,20108.000,20108.000,nan,nan,19247.115,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.846,8820.032,"[12, 12, 12]"
smoke,8,integers,uint8_t,plateau,48,1,48,unsigned,14019601643355240809,exact_merge_scratch,always_cycle_if_available,none,intro,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[12, 12, 12]"
smoke,8,integers,uint8_t,plateau,48,1,48,unsigned,14019601643355240809,exact_merge_scratch,oracle_best,intro,intro,10000000,579,3,60079,103,9666.184,10427.083,10410.719,11138.889,11138.889,nan,nan,10427.083,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[12, 12, 12]"
smoke,9,records,log_record,descending_blocks_4,255,24,6120,priority,7707773957048335826,insufficient_scratch,always_intro,intro,insertion,10000000,9,3,68693,7632,738033.333,768433.333,763255.556,783300.000,783300.000,nan,nan,768433.333,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,13.297,710641.905,"[{key=1, idx=15605528932144774638}, {key=2, idx=2816022119691119401}, {key=3, idx=2854415327811902345}]"
smoke,9,records,log_record,descending_blocks_4,255,24,6120,priority,7707773957048335826,insufficient_scratch,always_merge_if_available,none,insertion,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[{key=1, idx=15605528932144774638}, {key=2, idx=2816022119691119401}, {key=3, idx=2854415327811902345}]"
smoke,9,records,log_record,descending_blocks_4,255,24,6120,priority,7707773957048335826,insufficient_scratch,always_cycle_if_available,none,insertion,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[{key=1, idx=15605528932144774638}, {key=2, idx=2816022119691119401}, {key=3, idx=2854415327811902345}]"
smoke,9,records,log_record,descending_blocks_4,255,24,6120,priority,7707773957048335826,insufficient_scratch,loxsort_dispatcher,shell,insertion,10000000,41,3,62412,1522,145735.714,148414.286,152488.462,163315.385,163315.385,1667.833,666733.333,142073.333,148414.286,6340.952,4.463,0,0,0,0,1,1,1,1,8,0,16,0,0,0,0,1,2.568,90622.857,"[{key=1, idx=15605528932144774638}, {key=2, idx=2816022119691119401}, {key=3, idx=2854415327811902345}]"
smoke,9,records,log_record,descending_blocks_4,255,24,6120,priority,7707773957048335826,insufficient_scratch,always_insertion,insertion,insertion,10000000,105,3,60682,577,57251.429,57791.429,57792.381,58334.286,58334.286,nan,nan,57791.429,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[{key=1, idx=15605528932144774638}, {key=2, idx=2816022119691119401}, {key=3, idx=2854415327811902345}]"
smoke,9,records,log_record,descending_blocks_4,255,24,6120,priority,7707773957048335826,insufficient_scratch,always_shell,shell,insertion,10000000,40,3,61714,1542,148628.571,155723.077,154430.037,158938.462,158938.462,nan,nan,155723.077,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,2.695,97931.648,"[{key=1, idx=15605528932144774638}, {key=2, idx=2816022119691119401}, {key=3, idx=2854415327811902345}]"
smoke,9,records,log_record,descending_blocks_4,255,24,6120,priority,7707773957048335826,insufficient_scratch,oracle_best,insertion,insertion,10000000,105,3,60682,577,57251.429,57791.429,57792.381,58334.286,58334.286,nan,nan,57791.429,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[{key=1, idx=15605528932144774638}, {key=2, idx=2816022119691119401}, {key=3, idx=2854415327811902345}]"
smoke,10,strings,char[32],reverse_first_half,4,32,128,case_sensitive,12629215140006165424,exact_merge_scratch,always_cycle_if_available,none,intro,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.000,0.000,"[""dev-e40d7bb0"", ""uuid-00000000-0002"", ""uuid-00000000-0003""]"
smoke,10,strings,char[32],reverse_first_half,4,32,128,case_sensitive,12629215140006165424,exact_merge_scratch,loxsort_dispatcher,insertion,intro,10000000,5717,3,60019,10,1045.635,1049.790,1049.845,1054.110,1054.110,409.941,1000050.000,693.895,1049.790,355.895,51.289,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1.584,387.033,"[""dev-e40d7bb0"", ""uuid-00000000-0002"", ""uuid-00000000-0003""]"
smoke,10,strings,char[32],reverse_first_half,4,32,128,case_sensitive,12629215140006165424,exact_merge_scratch,always_insertion,insertion,intro,10000000,8821,3,60011,6,665.115,665.945,681.006,711.957,711.957,nan,nan,665.945,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.005,3.189,"[""dev-e40d7bb0"", ""uuid-00000000-0002"", ""uuid-00000000-0003""]"
smoke,10,strings,char[32],reverse_first_half,4,32,128,case_sensitive,12629215140006165424,exact_merge_scratch,always_shell,shell,intro,10000000,6743,3,60016,8,848.473,893.435,891.369,932.199,932.199,nan,nan,893.435,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.348,230.678,"[""dev-e40d7bb0"", ""uuid-00000000-0002"", ""uuid-00000000-0003""]"
smoke,10,strings,char[32],reverse_first_half,4,32,128,case_sensitive,12629215140006165424,exact_merge_scratch,always_intro,intro,intro,10000000,9062,3,60009,6,660.634,662.757,662.207,663.229,663.229,nan,nan,662.757,nan,nan,nan,0,0,0,0,1,1,1,1,11,0,0,0,0,0,0,0,1.000,0.000,"[""dev-e40d7bb0"", ""uuid-00000000-0002"", ""uuid-00000000-0003""]"
